video_id,channel_id,channel_title,title,description,published_at,url,thumbnail_url,status,latitude,longitude,categories,google_api_calls
Pi-2TfqFDgA,UCBOyUMbb7JVSNVzV-lmLmPA,"The KANSAI Guide","Explore Osaka’s Hidden Post Town Village in Kimono 👘 #japaneseculture #kimono","Join us on a journey to Hirakatashuku, a post town along the historic Kyo Kaido Road. Just a short train ride from Osaka, this quiet town offers a peaceful escape and a glimpse of old Japan - you might even forget you're still in the city! 🏯

Experience it in traditional style: slip into an easy-to-wear kimono 👘 and explore with a local kimono dressing teacher. As you walk through these centuries-old streets, you’ll feel like a traveler from a bygone era. Discover the elegance of the Edo period (1603 - 1868) at the Kagiya Museum, a beautifully restored inn from that time.

End your journey at TARYUTO, a local favorite known for its buttery seasonal tarts—savory and sweet—made with 100% cultured butter and recommended by the kimono dressing teacher! 🍰",2025-08-21T08:45:01Z,https://www.youtube.com/watch?v=Pi-2TfqFDgA,https://i.ytimg.com/vi/Pi-2TfqFDgA/maxresdefault.jpg,keep,34.6695493,135.5058307,"Attractions,Cultural Sites,Historical Sites,Experiences,Transportation",0
bTvQqqfPEgA,UCBOyUMbb7JVSNVzV-lmLmPA,"The KANSAI Guide","Meet Legendary Knife Masters in Japan's City of Knives🔪✨　 #travel #japaneseculture","Just southeast of Osaka, Sakai’s knife-making mastery boasts roots tracing back to the 5th century, with many professional chefs in Japan and abroad relying on Sakai-made knives!🔪

Meet the master artisans of Izumi Riki Seisakusho, a workshop founded in 1805, where award-winning craftsmen share their skills and stories with visitors. Create your own engraved keychain and sharpen a personalized knife to take home—true one-of-a-kind keepsakes!🤩

While in Sakai, visit the Sakai Tohji Knife Museum to dive into the rich history of this craft, then wander through picturesque streets dotted with traditional buildings, adding layers of charm to your journey.✨",2025-08-05T01:27:32Z,https://www.youtube.com/watch?v=bTvQqqfPEgA,https://i.ytimg.com/vi/bTvQqqfPEgA/maxresdefault.jpg,keep,35.4875158,136.9417857,"Attractions,Cultural Sites,Experiences,Craftsmen",0
4eOHlObtFjE,UCBOyUMbb7JVSNVzV-lmLmPA,"The KANSAI Guide","Uncover the Secrets of 600 Years of Hand-Pulled Noodles✨ #travel #japanesefood #noodles","Step into the rich tradition of Japan’s beloved “somen” thin noodles at the Somen no Sato Ibonoito Museum in Hyogo’s Harima region – famous for its pristine water, quality wheat, and Ako salt, the three key ingredients that make its somen the finest in Japan!💧🌾🧂

With over 600 years of history, the unique hand-stretching technique results in noodles with a delicate texture, subtle flavor, and exceptional quality. Ibonoito Somen noodles, made exclusively from October to April, boast a flavor like no other!🤩

Guided tours let you explore the history and cultural significance of somen through exhibits featuring dioramas, info panels, and videos. Don’t miss the Demonstration Corner, where skilled craftsmen stretch 50cm noodles into 160cm using chopsticks – a difficult technique! Afterwards, try stretching them yourself!👨‍🍳

Finally, head to the tasting corner, where you can enjoy freshly boiled, delicious somen.😋",2025-07-15T03:02:19Z,https://www.youtube.com/watch?v=4eOHlObtFjE,https://i.ytimg.com/vi/4eOHlObtFjE/maxresdefault.jpg,keep,36.204824,138.252924,"Attractions,Cultural Sites,Craftsmen",0
U-lLz5OHlSg,UCBOyUMbb7JVSNVzV-lmLmPA,"The KANSAI Guide","Craft Your Own Pearl Souvenir at Japan’s Legendary Pearl Hub😍✨ #travel #jewelry","In Mie Prefecture’s tranquil Ise-Shima area, Mikimoto Kokichi (the founder of Mikimoto, one of the world's leading Japanese jewelers) created the world's first cultured pearls in 1893, transforming the area into a globally renowned hub for exquisite pearls.💎

At Kikuchi Pearl, a pearl specialty shop with over 60 years of expertise, experience this legacy firsthand! Select your own Akoya oyster🦪, then open it to reveal a pearl cultivated for over 1,500 days—a one-of-a-kind treasure with unique luster and color.✨

Transform your pearl into a keepsake—pendants, earrings, brooches, and more! Wait about 20 minutes for your personalized accessory, or if you're in a group, have it delivered to your hotel.💍",2025-07-03T07:13:59Z,https://www.youtube.com/watch?v=U-lLz5OHlSg,https://i.ytimg.com/vi/U-lLz5OHlSg/maxresdefault.jpg,keep,35.6677239,139.766147,"Experiences,Lodging",0
YIBU2qSy3SY,UCBOyUMbb7JVSNVzV-lmLmPA,"The KANSAI Guide","Explore the Ancient “Kofun” Tombs of Osaka!🗾 #travel #historicalsites #japaneseculture","The Furuichi Kofun Group is a World Heritage Site on the outskirts of Osaka City.🏯The land here is dotted with gigantic keyhole-shaped “kofun” burial mounds, constructed as the graves of Japanese emperors and more over the late 4th and 5th centuries.🎌

Walk the charming streets, including Japan’s earliest ancient highway, and find kofun like the nature-rich Ojinryo Kofun, which stretches over 400 meters, making it the second-largest kofun in Japan.😯

History buffs will also have a blast collecting the seals of the emperors along the way!📃",2025-06-26T08:03:51Z,https://www.youtube.com/watch?v=YIBU2qSy3SY,https://i.ytimg.com/vi/YIBU2qSy3SY/maxresdefault.jpg,keep,34.5605278,135.4837337,"Cultural Sites,Historical Sites",0
JgK8AVdBAHE,UCBOyUMbb7JVSNVzV-lmLmPA,"The KANSAI Guide","Discover the Secrets of Noh - Japan’s 700-Year-Old Performing Art🎭  #travel #traditionaldance","Step into the world of Noh at the historic Ohtsuki Noh Theatre, not far from Osaka Castle!🏯 Noh is a traditional theatrical art that combines song, dance, and music to create a masked drama like no other. Rooted in ancient prayer and shaped by Chinese influences, Noh captures human emotions—often through spirits, deities, and the supernatural. Refined into the ethereal art we know today by the visionary artists Kan'ami and his son Zeami, Noh captivated the court, samurai, and shogun alike.😊✨

Established in 1935, Ohtsuki Noh Theatre is Japan’s first seated Noh theater and a Registered Tangible Cultural Property. Join the Noh Educational Program to dive deep into this tradition: watch an introductory video (available in English), tour the backstage, and hear from noh performers as they reveal the artistry and history behind their art.🎭

With rare access to dressing rooms, props, and the unique chance to see the stage up close, it’s a truly unforgettable experience!",2025-06-17T05:56:55Z,https://www.youtube.com/watch?v=JgK8AVdBAHE,https://i.ytimg.com/vi/JgK8AVdBAHE/maxresdefault.jpg,keep,36.5616614,136.6580656,"Castles,Cultural Sites,Experiences,Sports",0
g34_J9sV6r8,UCBOyUMbb7JVSNVzV-lmLmPA,"The KANSAI Guide","Embark on a Retro Cruise to Explore Japan’s Largest Lake 🛳 #travel #cruiseship","Discover the beauty of Lake Biwa aboard the iconic Michigan, a retro paddle boat with lavish interiors that transport you to a bygone era. Blending history, scenic views, and exceptional dining, The boat is named to commemorate the sister-region relationship between Shiga Prefectureーwhere the lake is locatedーand Michigan, USA.🌍

As you glide through the southern part of Japan’s largest lake, you’ll be bombarded with stunning views, ideal for capturing breathtaking photos.📸 The Michigan’s unique charm extends to its onboard atmosphere, featuring vibrant live music, engaging sightseeing information, and countless photo opportunities, including Japan’s first certified ""Lover’s Sanctuary"" on a boat.🎶

Take in the 360-degree views from the Sky Deck 🌅, visit the Observation Room to see the captain at work🧑‍✈️, or indulge in gourmet dining🍴inspired by Creole and New York jazz hall cuisines. Choose from 60-minute, 90-minute, or night cruises to relax and experience the magic of Lake Biwa in style!",2025-06-10T05:33:53Z,https://www.youtube.com/watch?v=g34_J9sV6r8,https://i.ytimg.com/vi/g34_J9sV6r8/maxresdefault.jpg,keep,35.0123233,135.866313,"Scene Spots,Nature & Outdoors,Experiences,Food & Drink",0
0jFhN1ByPSA,UCBOyUMbb7JVSNVzV-lmLmPA,"The KANSAI Guide","Experience a 1,500-Year-Old Japanese Lacquer Craft with a Master Artisan🖌✨ #travel #workshop","Immerse yourself in the world of Echizen lacquerware, a 1,500-year-old Japanese tradition, at Kinkori Shikkiten in the scenic Kawada district of Sabae, Fukui. This elegant craft, cherished since ancient times, is still widely used in Japan today for weddings, celebrations, and daily life.🎨

Learn directly from Kinkori Masataka, a third-generation master artisan with over 50 years of experience!🌟 He will guide you through the delicate art of lacquer painting with a warm and engaging teaching style to help you create your own wooden lacquerware tray. With an English-speaking interpreter available, you’ll gain hands-on experience and deep insights into this timeless craft.

Once completed, your lacquered tray will be professionally finished and shipped to your home in 4-5 weeks (international shipping available).💌

After your session, admire and shop for stunning handcrafted lacquerware pieces—perfect for unique souvenirs and gifts!🎁",2025-06-03T01:30:01Z,https://www.youtube.com/watch?v=0jFhN1ByPSA,https://i.ytimg.com/vi/0jFhN1ByPSA/maxresdefault.jpg,keep,36.204824,138.252924,"Scene Spots,Experiences,Craftsmen",0
Hfz_ZNaBel0,UCBOyUMbb7JVSNVzV-lmLmPA,"The KANSAI Guide","Explore Kyoto’s Hidden Village of Thatched Roof Houses😍🌿 #travel #outsideofKyotocity","tep back in time and explore Miyama’s Kayabuki no Sato, a village where tradition thrives. Located in the heart of Kyoto Prefecture, this Important Preservation District for Groups of Traditional Buildings is home to around 100 residents who have worked together to preserve their heritage.🏠

Guided by a passionate English-speaking local, you’ll immerse yourself in the village’s history and craftsmanship, learning about the iconic thatched roofs—an artform recognized by UNESCO as an Intangible Cultural Heritage.🚶On this 60-minute walking tour, you’ll take in the stunning terraced roofs, set against a mountain backdrop, and discover how these houses, built between 220 and 150 years ago, have been carefully preserved for generations.
Sustainability meets tradition in Miyama, where the community’s efforts align with SDGs. Learn how locals create roofs from natural materials like silver grass, care for their land, and get a rare glimpse inside one of the houses to appreciate the hidden craftsmanship within.🌱

Experience life as a local, uncovering the village’s timeless charm and unique way of life through the eyes of the people who call it home.✨",2025-05-29T02:06:26Z,https://www.youtube.com/watch?v=Hfz_ZNaBel0,https://i.ytimg.com/vi/Hfz_ZNaBel0/maxresdefault.jpg,keep,35.3104542,135.6216214,"Cultural Sites,Nature & Outdoors,Experiences",0
ZWgwVuhqbzQ,UCBOyUMbb7JVSNVzV-lmLmPA,"The KANSAI Guide","Immerse Yourself in Japan’s Old World Rural Scenery at This UNESCO World Heritage Site🚴 #travel","mbark on a unique cycling adventure through Ikaruga, a town rich in history and culture, nestled in the scenic countryside of Nara Prefecture. Rent a cross bike or a powerful e-bike at the Nara Ikaruga Tourism Waikaru info center, and set off to explore lush rice paddies, forests, and breathtaking “satoyama” old-Japan landscapes.🌾

As you cycle through traditional townscapes lined with earthen walls, you'll reach the World Heritage-listed Horyuji Temple, home to some of the oldest wooden buildings in the world!🏯

Take a break at Fukokuen, a historic villa where you can savor Ikaruga's specialty, ""tatsuta age"" (crispy fried chicken), paired with the shop's homemade “somen” thin noodles.🍗😋 Don’t forget to try their matcha latte, which you can whisk yourself!💚
Finish your ride with a moment of reflection at Ikaruga Shrine, perched atop a hill, where you'll be treated to panoramic views of the town and surrounding countryside.🌅",2025-05-20T06:59:50Z,https://www.youtube.com/watch?v=ZWgwVuhqbzQ,https://i.ytimg.com/vi/ZWgwVuhqbzQ/maxresdefault.jpg,keep,35.0993345,136.9397745,"Cultural Sites,Historical Sites,Scene Spots,Temples & Shrines,Nature & Outdoors,Experiences,Lodging,Sports",0
Idkfsm9hGXw,UCBOyUMbb7JVSNVzV-lmLmPA,"The KANSAI Guide","Meet the Artisan Behind Japan’s Rare Indigo Blue Pottery #travel #workshop #japaneseculture","Nestled in the serene countryside of Tokushima Prefecture, Seiran Kiln is a hidden gem where Japanese ceramic traditions thrive. This charming kiln sits in a 90-year-old traditional Japanese house remodeled by second-generation potter Matsushita Toshiyuki.

The kiln is renowned for its striking indigo blue glazes, inspired by the region's rich history of “aizome” (indigo dyeing) and “sukumo,” the precious indigo dye that has been produced locally since the Muromachi period (1336–1573), bringing great fortune to Tokushima.💙

Visitors to Seiran Kiln can immerse themselves in the pottery-making process by sculpting clay using traditional techniques or an electric potter’s wheel, guided by the master potter himself.✨

Create your own personalized pieces while soaking in the peaceful atmosphere of the house. Time slows down as you sip a warm cup of coffee and chat with the artist about his passion and the rich history of the craft.☕💭",2025-05-13T00:33:00Z,https://www.youtube.com/watch?v=Idkfsm9hGXw,https://i.ytimg.com/vi/Idkfsm9hGXw/maxresdefault.jpg,keep,35.3138957,135.6234904,"Cultural Sites,Experiences,Food & Drink,Craftsmen",0
Rh8R4ez0X6U,UCBOyUMbb7JVSNVzV-lmLmPA,"The KANSAI Guide","Go Brewery Hopping in Japan’s Largest Sake Producing Region!🍶😋 #travel #sake #japanesefood","Sake enthusiasts will no doubt have Nada Gogo on their Japan itineraries!🎌This and the rest of Hyogo Prefecture is the largest sake producing region in Japan, home to abundant mineral-rich natural water, top-quality sake rice, and an ancient brewing culture.🍻

Join Kampai Sake Tours’ Nada Gogo tour to visit a bunch of local breweries together with an English-speaking guide.🤗Along with learning about the fascinating history and brewing process of sake, you’ll be treated to generous helpings of sake at each brewery!😍",2025-05-01T05:06:39Z,https://www.youtube.com/watch?v=Rh8R4ez0X6U,https://i.ytimg.com/vi/Rh8R4ez0X6U/maxresdefault.jpg,keep,35.6277484,139.7266453,"Food & Drink",0
EfQzg5UKjsI,UCBOyUMbb7JVSNVzV-lmLmPA,"The KANSAI Guide","Walk One of Japan’s Most Ancient and Sacred Routes With a Local Guide #nature #japaneseculture","Step into history along the Kumano Kodo, one of Japan's most sacred pilgrimage routes, where travelers have sought spiritual enlightenment for over 1,200 years.🙏🌄

Among its many trails, the Nakahechi Route shines as one of the most accessible and scenic, with a highlight being the breathtaking Koyazaka Slope Trail in Shingu City, Wakayama Prefecture. This rare coastal trail stretches along the ocean, offering stunning views of the sparkling Kumano Nada Sea.🌊

Starting at Ojigahama Beach, the trail leads you through lush forests, bamboo groves, and tunnels of greenery with sunlight filtering through the leaves.🌳As you walk, you’ll encounter moss-covered stone paths dating back to the Edo period (1603-1868), the ruins of an ancient teahouse now reclaimed by moss, and Jizo statues believed to protect travelers—some of which are over 300 years old.⛩️",2025-04-24T23:53:35Z,https://www.youtube.com/watch?v=EfQzg5UKjsI,https://i.ytimg.com/vi/EfQzg5UKjsI/maxresdefault.jpg,keep,35.3883604,136.9391766,"Historical Sites,Scene Spots,Temples & Shrines",0
JxVi1GftfqY,UCBOyUMbb7JVSNVzV-lmLmPA,"The KANSAI Guide","Take Home a 400-Year-Old Japanese Craft as a Unique Kyoto Souvenir #art #travel #japaneseculture","Discover the artistry of kyoshippo, Kyoto's cloisonné enamel craft cherished for over 400 years. Originating during the Azuchi-Momoyama period (1568 - 1600), this timeless art uses glassy enamel glazes layered onto pure silver or copper bases, with delicate silver outlines. Once used to adorn shrines, temples, and palaces, kyoshippo embodies the refined elegance and luminous beauty unique to Kyoto.
Just a short stroll from Yasaka Shrine and Gion, Hiromi Art Higashiyama Shop offers you the chance to experience the captivating art of kyoshippo up close. It's the ideal addition to your Kyoto itinerary—close to iconic Kyoto landmarks—and will let you dive into the history of kyoshippo by crafting your very own custom accessory.
Choose from pendants, straps, brooches, or obi clasps, and bring your vision to life with 16 vibrant color pastes and colorful gems. In just an hour, you’ll craft and bake your own creation, ready to take home as a unique Kyoto souvenir.",2025-04-17T08:32:53Z,https://www.youtube.com/watch?v=JxVi1GftfqY,https://i.ytimg.com/vi/JxVi1GftfqY/maxresdefault.jpg,keep,35.003699,135.7740714,"Temples & Shrines,Experiences,Craftsmen",0
MF_9c_GCnAk,UCBOyUMbb7JVSNVzV-lmLmPA,"The KANSAI Guide","Slide Down the Sand Dunes of Tottori! #travel #beach #adventure","The enormous rolling sand dunes along the coastline of Tottori can be explored on foot, on the back of a camel, and while sliding down them on a sandboard!
This natural wonder, rare in Japan, is the perfect destination for thrill-seekers to get their adrenaline pumping! A pro sandboarder will give you all the gear and walk you through the correct technique, then you can surf down the dunes to your heart’s content.And if standing up is too difficult, you can also opt to sit down on a sled.",2025-04-15T02:45:29Z,https://www.youtube.com/watch?v=MF_9c_GCnAk,https://i.ytimg.com/vi/MF_9c_GCnAk/maxresdefault.jpg,keep,35.5416178,134.2286329,,0
1HMU3l1fvSI,UCBOyUMbb7JVSNVzV-lmLmPA,"The KANSAI Guide","Royal Food of Japan 御食国　～歴史に愛された美味がある。～　京都・淡路島コース","",2025-01-28T02:04:06Z,https://www.youtube.com/watch?v=1HMU3l1fvSI,https://i.ytimg.com/vi/1HMU3l1fvSI/maxresdefault.jpg,keep,34.344539,134.8951158,"Historical Sites",0
qkthUiPyc-w,UCBOyUMbb7JVSNVzV-lmLmPA,"The KANSAI Guide","Royal Food of Japan 御食国　～歴史に愛された美味がある。～　京都・伊勢志摩コース","",2025-01-28T02:04:02Z,https://www.youtube.com/watch?v=qkthUiPyc-w,https://i.ytimg.com/vi/qkthUiPyc-w/maxresdefault.jpg,keep,37.5471949,126.9839198,"Historical Sites",0
oNBVSY0sJi0,UCBOyUMbb7JVSNVzV-lmLmPA,"The KANSAI Guide","Royal Food of Japan 御食国　～歴史に愛された美味がある。～　京都・淡路島コース","",2025-01-28T02:04:00Z,https://www.youtube.com/watch?v=oNBVSY0sJi0,https://i.ytimg.com/vi/oNBVSY0sJi0/maxresdefault.jpg,keep,34.344539,134.8951158,"Historical Sites",0
ecuds3FDq_I,UCBOyUMbb7JVSNVzV-lmLmPA,"The KANSAI Guide","Short【繁体字】Royal Food of Japan MIKETSUKUNI～Delicacies cherished since ancient times～","福井縣 若狹・三重縣 志摩・兵庫縣 淡路島　
這裡是享有　「御食國」美譽之地　約1,200年前起
一直是向朝廷　京都進奉食材的　美食寶庫
共赴一場歷經漫長歲月　細細磨礪的
和食文化　與皇家美食的邂逅之旅
細品歷史珍藏的美味。Royal Food of Japan　御食國　MIKETSUKUNI",2025-01-28T02:03:56Z,https://www.youtube.com/watch?v=ecuds3FDq_I,https://i.ytimg.com/vi/ecuds3FDq_I/maxresdefault.jpg,keep,35.5011947,135.7375707,"Cultural Sites",0
oqPFrhvbLHs,UCBOyUMbb7JVSNVzV-lmLmPA,"The KANSAI Guide","Short【簡体字】Royal Food of Japan MIKETSUKUNI～Delicacies cherished since ancient times～","福井县 若狭・三重县 志摩・兵库县 淡路岛
这里是享有　“御食国”美誉之地　约1200年前起
一直是向朝廷　京都进奉食材的　美食宝库
共赴一场历经漫长岁月　细细磨砺的
和食文化　与皇家美食的邂逅之旅
细品历史珍藏的美味。Royal Food of Japan　御食国　MIKETSUKUNI",2025-01-28T02:03:54Z,https://www.youtube.com/watch?v=oqPFrhvbLHs,https://i.ytimg.com/vi/oqPFrhvbLHs/maxresdefault.jpg,keep,35.5011947,135.7375707,"Cultural Sites",0
rOW2-cWrusE,UCBOyUMbb7JVSNVzV-lmLmPA,"The KANSAI Guide","ショート【日本語】Royal Food of Japan 御食国　～歴史に愛された美味がある。～","福井県 若狭・三重県 志摩・兵庫県 淡路島
この地域は約1,200年前から、かつての朝廷・京都に食材を献上してきた『御食国（みけつくに）』と呼ばれた場所。
長い歴史の中で磨かれ続けた和食文化とロイヤルフードに出会う旅へ。
歴史に愛された美味がある。Royal Food of Japan 御食国",2025-01-28T02:03:51Z,https://www.youtube.com/watch?v=rOW2-cWrusE,https://i.ytimg.com/vi/rOW2-cWrusE/maxresdefault.jpg,keep,35.5011947,135.7375707,"Cultural Sites,Historical Sites",0
C2mgaG-YYCA,UCBOyUMbb7JVSNVzV-lmLmPA,"The KANSAI Guide","Short【English】Royal Food of Japan MIKETSUKUNI～Delicacies cherished since ancient times～","Wakasa, Fukui Prefecture & Shima, Mie Prefecture & Awaji Island, Hyogo Prefecture.
These areas were once known as Miketsukuni (royal food country).
From the time of about 1,200 years ago, the area used to supply a cornucopia of food and ingredients to the Imperial Court of Kyoto.
Embark on a journey to discover Japan's culinary culture and its royal food, which has been refined over the course of many centuries.
The Royal Food of Japan Miketsukuni. Delicacies cherished since ancient times.",2025-01-28T02:03:47Z,https://www.youtube.com/watch?v=C2mgaG-YYCA,https://i.ytimg.com/vi/C2mgaG-YYCA/maxresdefault.jpg,keep,34.344532,134.8950958,Sports,0
iMSfISClTa0,UCBOyUMbb7JVSNVzV-lmLmPA,"The KANSAI Guide","【繁体字】Royal Food of Japan MIKETSUKUNI～Delicacies cherished since ancient times～","福井縣 若狹・三重縣 志摩・兵庫縣 淡路島　
這裡是享有　「御食國」美譽之地　約1,200年前起
一直是向朝廷　京都進奉食材的　美食寶庫
共赴一場歷經漫長歲月　細細磨礪的
和食文化　與皇家美食的邂逅之旅
細品歷史珍藏的美味。Royal Food of Japan　御食國　MIKETSUKUNI

00:00 Introduction
01:00 京都、若狹路線
02:40 京都、伊勢志摩路線
04:20 京都、淡路島路線
06:08 Outroduction",2025-01-28T02:03:44Z,https://www.youtube.com/watch?v=iMSfISClTa0,https://i.ytimg.com/vi/iMSfISClTa0/maxresdefault.jpg,keep,34.344539,134.8951158,"Cultural Sites",0
p6rwvS027XU,UCBOyUMbb7JVSNVzV-lmLmPA,"The KANSAI Guide","【簡体字】Royal Food of Japan MIKETSUKUNI～Delicacies cherished since ancient times～","福井县 若狭・三重县 志摩・兵库县 淡路岛
这里是享有　“御食国”美誉之地　约1200年前起
一直是向朝廷　京都进奉食材的　美食宝库
共赴一场历经漫长岁月　细细磨砺的
和食文化　与皇家美食的邂逅之旅
细品历史珍藏的美味。Royal Food of Japan　御食国　MIKETSUKUNI

00:00 Introduction
01:00 京都・若狭路线
02:40 京都・伊势志摩路线
04:20 京都・淡路岛路线
06:08 Outroduction",2025-01-28T02:03:41Z,https://www.youtube.com/watch?v=p6rwvS027XU,https://i.ytimg.com/vi/p6rwvS027XU/maxresdefault.jpg,keep,35.5011947,135.7375707,"Cultural Sites",0
LXZynmZS6Gw,UCBOyUMbb7JVSNVzV-lmLmPA,"The KANSAI Guide","【日本語】Royal Food of Japan 御食国　～歴史に愛された美味がある。～","福井県 若狭・三重県 志摩・兵庫県 淡路島
この地域は約1,200年前から、かつての朝廷・京都に食材を献上してきた『御食国（みけつくに）』と呼ばれた場所。
長い歴史の中で磨かれ続けた和食文化とロイヤルフードに出会う旅へ。
歴史に愛された美味がある。Royal Food of Japan 御食国

00:00 イントロダクション
01:00 京都・若狭コース
02:40 京都・伊勢志摩コース
04:20 京都・淡路島コース
06:08 アウトロダクション",2025-01-28T02:03:37Z,https://www.youtube.com/watch?v=LXZynmZS6Gw,https://i.ytimg.com/vi/LXZynmZS6Gw/maxresdefault.jpg,keep,35.5011947,135.7375707,"Cultural Sites,Historical Sites",0
yKLNKR3pPFY,UCBOyUMbb7JVSNVzV-lmLmPA,"The KANSAI Guide","【ENG】Royal Food of Japan MIKETSUKUNI～Delicacies cherished since ancient times～","Wakasa, Fukui Prefecture & Shima, Mie Prefecture & Awaji Island, Hyogo Prefecture.
These areas were once known as Miketsukuni (royal food country).
From the time of about 1,200 years ago, the area used to supply a cornucopia of food and ingredients to the Imperial Court of Kyoto.
Embark on a journey to discover Japan's culinary culture and its royal food, which has been refined over the course of many centuries.
The Royal Food of Japan Miketsukuni. Delicacies cherished since ancient times.

00:00 Introduction
01:00 KYOTO,WAKASA Course
02:40 KYOTO,ISESHIMA Course
04:20 KYOTO,AWAJI ISLAND Course
06:08 Outroduction",2025-01-28T02:03:33Z,https://www.youtube.com/watch?v=yKLNKR3pPFY,https://i.ytimg.com/vi/yKLNKR3pPFY/maxresdefault.jpg,keep,35.5011947,135.7375707,Sports,0
lsZFsZX8vBc,UCBOyUMbb7JVSNVzV-lmLmPA,"The KANSAI Guide","The Expo and Beyond ! Travel All Around KANSAI, Japan. (ENG, short)","As you plan your visit to the expo, why not journey into the wonders that await around in Kansai. Take a trip that’s sure to light up your life, here in Kansai, Japan. Just step on over and you’ll see exactly why Kansai is the home of the World Expo.",2024-01-30T02:59:13Z,https://www.youtube.com/watch?v=lsZFsZX8vBc,https://i.ytimg.com/vi/lsZFsZX8vBc/maxresdefault.jpg,keep,34.4319994,135.2366019,,0
qzUlwge4JDI,UCBOyUMbb7JVSNVzV-lmLmPA,"The KANSAI Guide","The Expo and Beyond ! Travel All Around KANSAI, Japan. (JP, short)","関西には、長い歴史によって育まれた文化や、人々の営み、脈々といのちを紡いできた地域性や持続可能性があります。万博と一緒に、関西への旅を一歩踏み出してみませんか。あなたのいのち輝かせる旅へ、ここ関西で。",2024-01-30T02:59:10Z,https://www.youtube.com/watch?v=qzUlwge4JDI,https://i.ytimg.com/vi/qzUlwge4JDI/maxresdefault.jpg,keep,34.6413394,135.562902,"Cultural Sites,Historical Sites",0
bfi4fN9rnao,UCBOyUMbb7JVSNVzV-lmLmPA,"The KANSAI Guide","The World EXPO and Beyond ! Travel All Around KANSAI, Japan.","万博で出会う様々な技術革新や未来社会のデザインは、私達一人ひとりが主体となって「これから」のよりよい社会を考える機会になるのではないでしょうか。新しい体験を通して感性を磨き、これまで持っていなかった視点を得ることにつながります。関西には、長い歴史によって育まれた文化や、人々の営み、脈々といのちを紡いできた地域性や持続可能性があります。万博と一緒に、関西への旅を一歩踏み出してみませんか。あなたのいのち輝かせる旅へ、ここ関西で。

万博プラス関西観光スペシャルサイト：https://www.the-kansai-guide.com/ja/expo2025-plus/

万博公式サイト：https://www.expo2025.or.jp/",2024-01-30T02:33:17Z,https://www.youtube.com/watch?v=bfi4fN9rnao,https://i.ytimg.com/vi/bfi4fN9rnao/maxresdefault.jpg,keep,34.6380795,135.4146553,"Cultural Sites,Historical Sites,Experiences",0
2XKfDO14_Qg,UCBOyUMbb7JVSNVzV-lmLmPA,"The KANSAI Guide","The World EXPO and Beyond !  Travel All Around KANSAI, Japan. (ENG)","Light up your life with a trip in Kansai, Japan.
The World Expo is coming to Osaka, Kansai, Japan under the theme of “Designing a Future Society that’s Bright and Full of Life”.  Prepare to hone the senses in a new kind of experience that’s sure to inspire a whole new point of view. Kansai is the home to a distinct culture borne of a long-told history, the bustle of people and a sustainable, regional flair that’s spun into the very lives of each generation. As you plan your visit to the expo, why not journey into the wonders that await around in Kansai. Take a trip that’s sure to light up your life, here in Kansai, Japan. Just step on over and you’ll see exactly why Kansai is the home of the World Expo.

Check out ”the expo and beyond ! Special site"": https://www.the-kansai-guide.com/en/expo2025-plus/

Official EXPO site:  https://www.expo2025.or.jp/en/",2024-01-30T02:33:12Z,https://www.youtube.com/watch?v=2XKfDO14_Qg,https://i.ytimg.com/vi/2XKfDO14_Qg/maxresdefault.jpg,keep,34.6380795,135.4146553,Experiences,0
RIw85umaNsE,UCBOyUMbb7JVSNVzV-lmLmPA,"The KANSAI Guide","The latest design of the Expo site in 3DCG format of fly-through video","Expo 2025 Osaka, Kansai, Japan, International Planning Meeting Started The First Fly-through Video of the Site Released | Japan Association for the 2025 World Exposition:

Rights holder ： The Japan Association for the 2025 World Exposition",2022-11-29T00:07:45Z,https://www.youtube.com/watch?v=RIw85umaNsE,https://i.ytimg.com/vi/RIw85umaNsE/maxresdefault.jpg,keep,36.204824,138.252924,,0
TyDgHJdwdLw,UCBOyUMbb7JVSNVzV-lmLmPA,"The KANSAI Guide","Exclusive Expeditions, KANSAI Japan: J trailer2/QR","かつて都が存在した関西には、和食、茶道、古典芸能、工芸、禅など数えきれないほどの日本文化の源流があり、今もそれらを受け継ぐ方がいます。そんな関西が誇る“宝”に出会う旅へと、今から皆さまをお連れします。あるひとつの道を極めた一流の方が、特別な空間でお届けする“体験”を、動画ではオンラインで疑似体験をすることができます。疑似体験を超えた実際の体験はここ関西で。
https://www.the-kansai-guide.com/ja/exclusive-expeditions/

https://www.youtube.com/channel/UCBOyUMbb7JVSNVzV-lmLmPA/featured",2022-03-08T14:00:40Z,https://www.youtube.com/watch?v=TyDgHJdwdLw,https://i.ytimg.com/vi/TyDgHJdwdLw/maxresdefault.jpg,keep,34.6413394,135.562902,"Cultural Sites,Experiences,Craftsmen",0
